"","Unique_ID","Site","Species","Elevation_m","Elevation_cat","Longitude","Latitude","ACI","LT","LPS","LMA","LBI","Observed","Shannon","Simpson_1minusD","hill_2","hill_1"
"26","HHBB_G010","WCFB","M. guttatus",1380,"MID",-119.719077,37.723593,3.53333333333333,407.666666666667,0.29,0.566666666666667,0.184036254,12,1.74201191003624,0.728359111111111,3.68133090747261,5.70881750362289
"27","HHBB_L002","WCFB","M. guttatus",1380,"MID",-119.719077,37.723593,7.03333333333333,397,0.33,0.7,0.195914972,13,1.99539027136313,0.814556444444444,5.39247641690314,7.35507294217474
"28","HHBB_L003","WCFB","M. guttatus",1380,"MID",-119.719077,37.723593,3.6,373,0.376666666666667,0.566666666666667,0.191469533,9,1.45570353866536,0.656056888888889,2.9074575640416,4.2874988259682
"29","HHBB_L009","WCFB","M. laciniatus",1380,"MID",-119.719077,37.723593,2.7,343.666666666667,0.35,0.7,0.316139391,13,1.27721756290856,0.55296,2.2369362920544,3.58664621140202
"30","HHBB_L010","WSHB","M. guttatus",1235,"MID",-119.647878,37.543343,3.2,199.666666666667,0.243333333333333,NA,0.060635449,18,1.36863983159648,0.627342222222222,2.68342715389753,3.93000159446149
"31","HULB_L002","AGFB","M. laciniatus",1124,"LOW",-119.570677,37.33823,2.76666666666667,321.666666666667,0.313333333333333,NA,0.480349726,10,0.701340373598654,0.323399111111111,1.47797618422021,2.01645369819774
"32","HUOB_G012","AGFB","M. laciniatus",1124,"LOW",-119.570677,37.33823,2.36666666666667,302,0.246666666666667,NA,0.361199242,20,1.79349085113613,0.759008,4.14951533660868,6.01039728969077
"33","HUOB_G022","AGFB","M. nasutus",1124,"LOW",-119.570677,37.33823,2.33333333333333,281.666666666667,NA,0.2,0.142523641,5,0.653155783517749,0.342872888888889,1.52177559423646,1.92159540963776
"34","HUOB_G062","AGFB","M. nasutus",1124,"LOW",-119.570677,37.33823,3.43333333333333,293.333333333333,0.246666666666667,0.2,0.160159411,7,0.881427375806446,0.464899555555556,1.86880801610663,2.41434342348444
"35","HUOB_G092","AGFB","M. nasutus",1124,"LOW",-119.570677,37.33823,2.4,283.333333333333,NA,0.1,0.135652854,10,1.4677229519533,0.710090666666667,3.44935428087862,4.33934299040551
"36","HUOB_G112","AGFB","M. nasutus",1124,"LOW",-119.570677,37.33823,4.2,340,NA,0.2,0.130502117,24,1.7985620658551,0.702837333333333,3.36516027136652,6.04095472105331
"37","HUOB_N001","AGFB","M. nasutus",1124,"LOW",-119.570677,37.33823,3.9,318.333333333333,0.27,0.2,0.231927421,9,1.36733196277653,0.651591111111111,2.87019083579957,3.92486502762372
"38","HUOB_N003","BHEB","M. guttatus",1209,"LOW",-119.393233,37.053544,5.33333333333333,382.333333333333,0.31,0.266666666666667,0.121132899,9,1.46522727855426,0.698101333333333,3.31236971345794,4.32852690985118
"39","HUOB_N005","BHEB","M. guttatus",1209,"LOW",-119.393233,37.053544,4.7,483,0.316666666666667,0.4,0.112254814,19,1.39259676509757,0.534417777777778,2.14784833326969,4.02528922365469
"40","KNOB_L001","BHEB","M. nasutus",1209,"LOW",-119.393233,37.053544,5.03333333333333,456.666666666667,0.226666666666667,0.266666666666667,0.094901942,15,1.46742139369712,0.671989333333333,3.04868134369614,4.33803462298477
"41","KNOB_L002","CCRB","M. nasutus",666,"LOW",-119.99792,37.486337,5.96666666666667,337,0.316666666666667,0.433333333333333,0.15451112,22,1.83446496855247,0.742513777777778,3.88370294678119,6.26178299820944
"42","KNOB_L003","CCRB","M. nasutus",666,"LOW",-119.99792,37.486337,4.6,380,0.22,0.3,0.128063736,11,1.47423180600648,0.695548444444444,3.28459481238394,4.36767925889557
"43","KNOB_L008","CFZZ","M. guttatus",1901,"HIGH",-119.802952,37.755986,2.33333333333333,254.666666666667,0.19,0.166666666666667,NA,9,0.913576233083213,0.516970666666667,2.07026764420104,2.49322295532382
"44","LMZZ_G006","CFZZ","M. guttatus",1901,"HIGH",-119.802952,37.755986,2.73333333333333,256.666666666667,0.15,0.133333333333333,NA,11,1.58745591989827,0.731512888888889,3.7245735777095,4.891289254179
"45","LMZZ_G008","HHBB","M. guttatus",1199,"LOW",-119.778553,37.959056,2.7,323.333333333333,0.26,0.25,NA,13,1.45839568474522,0.63904,2.77039007092199,4.29905695022362
"46","NFWB_N006","HHBB","M. guttatus",1199,"LOW",-119.778553,37.959056,1.93333333333333,203.333333333333,0.133333333333333,0.1,NA,16,2.16433251884677,0.852785777777778,6.79282194957009,8.70878702519506
"47","OPNZ_L105","HHBB","M. guttatus",1199,"LOW",-119.778553,37.959056,1.96666666666667,160,0.103333333333333,0.1,NA,8,1.40338144914112,0.621603555555556,2.64273096294069,4.06893562942383
"48","OSKB_L002","HHBB","M. laciniatus",1199,"LOW",-119.778553,37.959056,NA,345.666666666667,NA,NA,NA,7,0.787429956851945,0.495025777777778,1.98029910437673,2.19774087298912
"49","OSKB_L004","HHBB","M. laciniatus",1199,"LOW",-119.778553,37.959056,NA,396.666666666667,NA,NA,NA,4,0.885137870610295,0.487015111111111,1.94937516028196,2.42331847285181
"50","OSKB_L005","HHBB","M. laciniatus",1199,"LOW",-119.778553,37.959056,4.76666666666667,486.333333333333,0.353333333333333,0.7,NA,4,1.05321174402698,0.625432888888889,2.66974854528368,2.86684391652839
"51","OSKB_L007","HULB","M. laciniatus",2178,"HIGH",-119.14962,37.23553,5.56666666666667,412.333333333333,0.223333333333333,0.333333333333333,0.612075762,5,1.00446884748746,0.555271111111111,2.24856092101055,2.73045659871265
"52","SDSB_G004","HUOB","M. nasutus",1851,"HIGH",-119.273507,37.150723,4.56666666666667,405,0.403333333333333,0.666666666666667,0.20307934,22,1.4777850330537,0.557070222222222,2.25769422190826,4.38322621955516
"53","SDSB_G005","HUOB","M. nasutus",1851,"HIGH",-119.273507,37.150723,6.9,357,0.433333333333333,0.866666666666667,0.169042802,12,1.4515257898841,0.703420444444445,3.371776581588,4.26962409703503
"54","SPLB_L003","HUOB","M. nasutus",1851,"HIGH",-119.273507,37.150723,5.7,453.333333333333,0.3,0.7,0.181582081,8,0.210726361305912,0.0678826666666666,1.07282631085071,1.23457448148699
"55","TRTZ_L001","KNOB","M. laciniatus",2572,"HIGH",-119.440369,37.853852,8.06666666666667,546,0.313333333333333,NA,0.449398913,10,0.449805843410247,0.159708444444444,1.19006313152684,1.56800771690281
"56","TRTZ_L002","KNOB","M. laciniatus",2572,"HIGH",-119.440369,37.853852,5.16666666666667,422.666666666667,0.303333333333333,NA,0.546582383,10,0.9415417039852,0.433806222222222,1.76617977669208,2.56393119579544
"57","TRTZ_L003","KNOB","M. laciniatus",2572,"HIGH",-119.440369,37.853852,2.63333333333333,426,0.29,NA,0.468362734,12,0.649401390097048,0.257671111111111,1.34711179231727,1.9143945104372
"58","TRTZ_L005","KNOB","M. laciniatus",2572,"HIGH",-119.440369,37.853852,3.7,371.666666666667,0.296666666666667,NA,0.554941836,19,1.92079935756138,0.746947555555556,3.951750010538,6.8264130338023
"59","TRTZ_L006","LMZZ","M. guttatus",2157,"HIGH",-119.772719,37.767781,2.2,341.666666666667,0.31,0.3,NA,9,0.366794376753341,0.134869333333333,1.15589475501196,1.44310115346083
"60","TRTZ_L010","LMZZ","M. guttatus",2157,"HIGH",-119.772719,37.767781,2.73333333333333,276.333333333333,0.303333333333333,0.35,NA,7,0.422298972498081,0.163783111111111,1.19586199858835,1.5254645284544
"61","TWGB_G002","OSKB","M. laciniatus",2399,"HIGH",-119.594572,37.842693,NA,240,0.303333333333333,NA,0.740656068,10,0.502450708615948,0.183456,1.22467374691382,1.65276676125805
"62","TWGB_G004","OSKB","M. laciniatus",2399,"HIGH",-119.594572,37.842693,NA,300.666666666667,0.46,NA,0.60858329,17,2.31750172843322,0.860202666666667,7.15321226918968,10.1502844368814
"63","TWGB_G007","OSKB","M. laciniatus",2399,"HIGH",-119.594572,37.842693,NA,266.666666666667,0.346666666666667,NA,0.397837605,17,1.68864750795836,0.693923555555556,3.26715765996004,5.41215585512496
"64","TWGB_G008","OSKB","M. laciniatus",2399,"HIGH",-119.594572,37.842693,NA,240,NA,NA,0.565477999,18,1.77704293138887,0.752693333333333,4.04356264826396,5.91234732685866
"65","TWGB_G009","SDSB","M. guttatus",1679,"MID",-120.094614,38.136194,4.66666666666667,371,0.323333333333333,0.433333333333333,0.174807482,10,0.363657699953908,0.127939555555555,1.14670950433609,1.43858170328627
"66","WCFB_G003","TRTZ","M. laciniatus",1486,"MID",-119.70531698,37.71609798,4.3,361.666666666667,0.243333333333333,0.4,0.373069814,6,0.279609340401988,0.121020444444444,1.13768288884484,1.32261301992836
"67","WCFB_G004","TRTZ","M. laciniatus",1486,"MID",-119.70531698,37.71609798,3.56666666666667,474.333333333333,0.22,0.5,0.348071626,19,1.6755209264776,0.712586666666667,3.47930970495454,5.34157699333004
"68","WCFB_G005","TWGB","M. guttatus",1238,"MID",-119.951305,37.85882,2.06666666666667,217.333333333333,0.393333333333333,0.2,NA,15,1.70187371217094,0.752149333333333,4.03468755379583,5.48421360854232
"69","WCFB_G007","TWGB","M. guttatus",1238,"MID",-119.951305,37.85882,2.36666666666667,188.333333333333,0.286666666666667,0.266666666666667,0.122195054,14,1.08251684218913,0.469205333333333,1.88396768618625,2.95210017915086
"70","WCFB_G008","TWGB","M. guttatus",1238,"MID",-119.951305,37.85882,3.2,219.666666666667,0.313333333333333,0.266666666666667,0.121001997,14,1.18584291332877,0.530897777777778,2.13173153446773,3.27344488922474
"71","WCFB_G009","WCFB","M. guttatus",1380,"MID",-119.719077,37.723593,3.93333333333333,291,0.256666666666667,0.266666666666667,1,22,1.52429068656375,0.640661333333333,2.78289004986939,4.59188532792529
"72","WCFB_G010","WCFB","M. guttatus",1380,"MID",-119.719077,37.723593,8.63333333333333,351.333333333333,0.26,0.566666666666667,0.210643223,19,1.94117694135284,0.755452444444444,4.08918419866529,6.9669458339095
"73","WCFB_L009","WCFB","M. guttatus",1380,"MID",-119.719077,37.723593,5.26666666666667,418.333333333333,0.31,0.733333333333333,0.177881219,22,1.26754570836435,0.506524444444444,2.02644282729303,3.55212390740983
"74","WCFB_L010","WCFB","M. guttatus",1380,"MID",-119.719077,37.723593,6.16666666666667,520,0.26,0.633333333333333,0.021116847,24,2.14766775124386,0.812192,5.32458681206338,8.56485970189061
"75","WSHB_G004","WCFB","M. laciniatus",1380,"MID",-119.719077,37.723593,3.13333333333333,344,0.376666666666667,0.733333333333333,0.422820656,14,1.60828207827802,0.752060444444444,4.03324107667819,4.99422416781467
"76","WSHB_G006","WSHB","M. guttatus",1235,"MID",-119.647878,37.543343,12.7,345,0.49,NA,0.074929216,16,2.00425178677821,0.792007111111111,4.80785667886082,7.42053967324889
"77","WSHB_G009","WSHB","M. guttatus",1235,"MID",-119.647878,37.543343,6.53333333333333,348,0.626666666666667,NA,0.054711922,16,1.90752565982941,0.76688,4.28963623884695,6.73640001501982
"78","YCNB_L001","YCNB","M. laciniatus",2357,"HIGH",-119.572754,37.843904,2.46666666666667,280.666666666667,0.216666666666667,NA,0.323702628,6,1.24339548233896,0.671854222222222,3.04742607621545,3.46736688222088
"79","YCNB_L002","YCNB","M. laciniatus",2357,"HIGH",-119.572754,37.843904,3,389,0.296666666666667,NA,0.395190673,13,0.609930814442907,0.254289777777778,1.34100347588101,1.84030407191466
"80","YCNB_L004","YCNB","M. laciniatus",2357,"HIGH",-119.572754,37.843904,4.13333333333333,364,0.283333333333333,NA,0.333210169,10,0.531767445867678,0.241290666666667,1.31802780862939,1.70193773468845
"81","YCNB_L005","YCNB","M. laciniatus",2357,"HIGH",-119.572754,37.843904,4.16666666666667,380.666666666667,0.306666666666667,NA,0.44541338,15,1.70732850627575,0.745845333333333,3.93461199479582,5.51421060394106
"82","YCNB_L008","YCNB","M. laciniatus",2357,"HIGH",-119.572754,37.843904,2.96666666666667,303.666666666667,0.4,NA,0.299242864,9,0.874199957906163,0.424622222222222,1.73798856789742,2.39695686027024
"83","YCNB_L009","YCNB","M. laciniatus",2357,"HIGH",-119.572754,37.843904,4.53333333333333,544.333333333333,0.306666666666667,NA,0.27146317,4,0.461815619318148,0.225048888888889,1.29040398247345,1.58695267283285
"84","YCNB_L010","YCNB","M. laciniatus",2357,"HIGH",-119.572754,37.843904,3.23333333333333,406.333333333333,0.273333333333333,NA,NA,11,1.24229354646273,0.633166222222222,2.72603031830342,3.46354817063136
"85","AGFB_L001","AGFB","M. nasutus",1124,"LOW",-119.570677,37.33823,3.8,408,0.23,0.2,0.16284469,10,0.97560990641355,0.456807111111111,1.84096666295746,2.65278466806656
"86","AGFB_L011","BHEB","M. guttatus",1209,"LOW",-119.393233,37.053544,2.96666666666667,302,0.233333333333333,0.2,0.05972451,11,1.08490117189842,0.473617777777778,1.89976020804485,2.95914735737241
"87","AGFB_N003","BHEB","M. guttatus",1209,"LOW",-119.393233,37.053544,4.53333333333333,441.666666666667,0.346666666666667,0.2,0.142065722,11,1.4815088373628,0.693845333333333,3.26632290432722,4.3995789244793
"88","AGFB_N004","BHEB","M. guttatus",1209,"LOW",-119.393233,37.053544,5.03333333333333,317.333333333333,0.303333333333333,0.266666666666667,0.113400445,10,0.959377344512277,0.484017777777778,1.93805126791621,2.61007079245379
"89","AGFB_N005","BHEB","M. nasutus",1209,"LOW",-119.393233,37.053544,8.1,628.333333333333,0.53,0.4,0.114500223,8,0.739858442539469,0.335384888888889,1.50463024881903,2.09563884018422
"90","AGFB_N007","CCRB","M. nasutus",666,"LOW",-119.99792,37.486337,3.4,457.333333333333,0.306666666666667,0.433333333333333,0.13081262,8,1.37750624498819,0.612138666666667,2.57824102084594,3.96500154595927
"91","AGFB_N008","HDRB","M. guttatus",1037,"LOW",-119.534709,37.288671,15.7333333333333,303.333333333333,0.386666666666667,0.3,0.124265334,17,1.88452068321898,0.751729777777778,4.02786927505514,6.58319824827398
"92","AGFB_N009","HDRB","M. guttatus",1037,"LOW",-119.534709,37.288671,5.13333333333333,330.666666666667,0.52,0.6,0.177061151,13,1.36749890226119,0.626339555555556,2.67622654436113,3.92552029726246
"93","BHEB_G001","HHBB","M. guttatus",1199,"LOW",-119.778553,37.959056,2.7,294,0.17,0.2,NA,29,2.17049920713508,0.813155555555556,5.35204567078972,8.76265733012282
"94","BHEB_G002","HHBB","M. laciniatus",1199,"LOW",-119.778553,37.959056,NA,369.666666666667,0.283333333333333,NA,NA,23,2.0283676224523,0.750556444444444,4.00892297166315,7.60166743410621
"95","BHEB_G003","HUOB","M. guttatus",1851,"HIGH",-119.273507,37.150723,10,444.333333333333,0.643333333333333,2.13333333333333,0.077969898,23,2.06353566486489,0.797980444444444,4.95001584005069,7.87375962890051
"96","BHEB_G005","HUOB","M. guttatus",1851,"HIGH",-119.273507,37.150723,3.66666666666667,360,0.57,0.433333333333333,0.056832137,27,2.16988217419352,0.814136888888889,5.38030378390787,8.75725214965327
"97","BHEB_G009","HUOB","M. guttatus",1851,"HIGH",-119.273507,37.150723,5.43333333333333,279,0.46,0.533333333333333,0.100694704,25,2.31331584947615,0.867459555555556,7.54486680795128,10.1078853754266
"98","BHEB_N006","HUOB","M. guttatus",1851,"HIGH",-119.273507,37.150723,6.03333333333333,297.666666666667,0.633333333333333,0.8,0.076547629,17,1.0473808687098,0.450456888888889,1.81969345039758,2.85017634757897
"99","BHEB_N008","HUOB","M. guttatus",1851,"HIGH",-119.273507,37.150723,13.1333333333333,267.666666666667,0.553333333333333,0.7,NA,24,2.06693172925348,0.769383111111111,4.33619586500362,7.9005448800559
"100","CCRB_N001","NFWB","M. nasutus",875,"LOW",-119.521415,37.257397,2.86666666666667,233.333333333333,0.166666666666667,0.166666666666667,0.106745581,50,3.00896197204553,0.905582222222222,10.591225757861,20.2663519630715
"101","CCRB_N005","OPNZ","M. laciniatus",2506,"HIGH",-119.486313176147,37.8072315532725,3.96666666666667,346.333333333333,0.2,NA,0.490444966,33,2.82697532622798,0.906218666666667,10.6631028207461,16.8942837695949
"102","CCRB_N009","SDSB","M. guttatus",1679,"MID",-120.094614,38.136194,3.7,282,0.276666666666667,0.5,0.164677509,26,2.4474922185766,0.847648,6.56374711195127,11.5593220875204
"103","CFZZ_G004","SPLB","M. laciniatus",2348,"HIGH",-119.586129,37.847194,3.63333333333333,371,0.333333333333333,NA,0.576011098,8,0.485647684738181,0.187552,1.23084800504155,1.62522730295022
"104","CFZZ_G008","TRTZ","M. laciniatus",1486,"MID",-119.70531698,37.71609798,3.8,391.333333333333,0.216666666666667,0.4,0.440984008,10,1.49276177006218,0.694147555555556,3.26955045860894,4.44936669385301
"105","HDRB_G005","TRTZ","M. laciniatus",1486,"MID",-119.70531698,37.71609798,3.33333333333333,364,0.31,0.6,0.493503087,21,1.64561454641298,0.655203555555556,2.90026192587704,5.18419485655187
"106","HDRB_G006","TRTZ","M. laciniatus",1486,"MID",-119.70531698,37.71609798,2.53333333333333,249.666666666667,0.106666666666667,0.15,0.597599425,12,0.898337017064974,0.377187555555556,1.60561981206399,2.45551623230291
"107","HHBB_G001","TRTZ","M. laciniatus",1486,"MID",-119.70531698,37.71609798,4.23333333333333,526.666666666667,0.276666666666667,0.566666666666667,0.611128902,14,1.23942203818294,0.542108444444444,2.18392321908341,3.45361682917067
"108","HHBB_G005","TWGB","M. guttatus",1238,"MID",-119.951305,37.85882,2.33333333333333,297.666666666667,0.336666666666667,0.5,0.114591175,7,0.710926814819073,0.304750222222222,1.43833199515186,2.03587726574179
"109","HHBB_G009","TWGB","M. guttatus",1238,"MID",-119.951305,37.85882,3.36666666666667,278.666666666667,0.243333333333333,0.166666666666667,0.146681472,8,1.18105494619277,0.617393777777778,2.61365325998067,3.25780920411703
"110","HHBB_G010","WCFB","M. guttatus",1380,"MID",-119.719077,37.723593,3.53333333333333,407.666666666667,0.29,0.566666666666667,0.184036254,12,1.72873432344127,0.728632888888889,3.68504494117031,5.63351918108154
"111","HHBB_L002","WCFB","M. guttatus",1380,"MID",-119.719077,37.723593,7.03333333333333,397,0.33,0.7,0.195914972,13,1.97826609763992,0.8096,5.25210084033613,7.23019565707002
"112","HHBB_L003","WCFB","M. guttatus",1380,"MID",-119.719077,37.723593,3.6,373,0.376666666666667,0.566666666666667,0.191469533,10,1.40544764623278,0.645596444444444,2.82164212047032,4.0773515438624
"113","HHBB_L009","WCFB","M. laciniatus",1380,"MID",-119.719077,37.723593,2.7,343.666666666667,0.35,0.7,0.316139391,13,1.30508407931334,0.556824888888889,2.25644440522131,3.68799916510693
"114","HHBB_L010","WSHB","M. guttatus",1235,"MID",-119.647878,37.543343,3.2,199.666666666667,0.243333333333333,NA,0.060635449,17,1.25848503799922,0.595150222222222,2.47005199184993,3.52008465134791
"115","HULB_L002","AGFB","M. laciniatus",1124,"LOW",-119.570677,37.33823,2.76666666666667,321.666666666667,0.313333333333333,NA,0.480349726,10,0.683939156255463,0.316597333333333,1.4632661661646,1.98166847945817
"116","HUOB_G012","AGFB","M. laciniatus",1124,"LOW",-119.570677,37.33823,2.36666666666667,302,0.246666666666667,NA,0.361199242,19,1.79889054898647,0.762851555555556,4.21676811898408,6.04293939872523
"117","HUOB_G022","AGFB","M. nasutus",1124,"LOW",-119.570677,37.33823,2.33333333333333,281.666666666667,NA,0.2,0.142523641,5,0.6596320607055,0.338759111111111,1.51230817211008,1.93408057922489
"118","HUOB_G062","AGFB","M. nasutus",1124,"LOW",-119.570677,37.33823,3.43333333333333,293.333333333333,0.246666666666667,0.2,0.160159411,6,0.799096077315068,0.432501333333333,1.76211867751819,2.22353012050535
"119","HUOB_G092","AGFB","M. nasutus",1124,"LOW",-119.570677,37.33823,2.4,283.333333333333,NA,0.1,0.135652854,12,1.46062421897256,0.699000888888889,3.32226894726895,4.30864822905956
"120","HUOB_G112","AGFB","M. nasutus",1124,"LOW",-119.570677,37.33823,4.2,340,NA,0.2,0.130502117,23,1.8815641090393,0.725390222222222,3.64153093197296,6.56376327893499
"121","HUOB_N001","AGFB","M. nasutus",1124,"LOW",-119.570677,37.33823,3.9,318.333333333333,0.27,0.2,0.231927421,9,1.29900786802354,0.629934222222222,2.70222230762579,3.6656580463589
"122","HUOB_N003","BHEB","M. guttatus",1209,"LOW",-119.393233,37.053544,5.33333333333333,382.333333333333,0.31,0.266666666666667,0.121132899,9,1.44029064303346,0.695143111111111,3.28022766237856,4.22192271111758
"123","HUOB_N005","BHEB","M. guttatus",1209,"LOW",-119.393233,37.053544,4.7,483,0.316666666666667,0.4,0.112254814,20,1.43397169405826,0.544277333333333,2.19431701151578,4.19532870849116
"124","KNOB_L001","BHEB","M. nasutus",1209,"LOW",-119.393233,37.053544,5.03333333333333,456.666666666667,0.226666666666667,0.266666666666667,0.094901942,15,1.47983326247591,0.66608,2.99472927647341,4.3922132730941
"125","KNOB_L002","CCRB","M. nasutus",666,"LOW",-119.99792,37.486337,5.96666666666667,337,0.316666666666667,0.433333333333333,0.15451112,21,1.77012742272933,0.720010666666667,3.57156463103356,5.87160148920464
"126","KNOB_L003","CCRB","M. nasutus",666,"LOW",-119.99792,37.486337,4.6,380,0.22,0.3,0.128063736,11,1.51947963702228,0.714979555555556,3.50852024650084,4.56984659734558
"127","KNOB_L008","CFZZ","M. guttatus",1901,"HIGH",-119.802952,37.755986,2.33333333333333,254.666666666667,0.19,0.166666666666667,NA,10,0.946229118995977,0.523815111111111,2.10002464028911,2.57597761659921
"128","LMZZ_G006","CFZZ","M. guttatus",1901,"HIGH",-119.802952,37.755986,2.73333333333333,256.666666666667,0.15,0.133333333333333,NA,11,1.52731983127132,0.712263111111111,3.47539727652423,4.6058159012735
"129","LMZZ_G008","HHBB","M. guttatus",1199,"LOW",-119.778553,37.959056,2.7,323.333333333333,0.26,0.25,NA,14,1.54906316077445,0.666250666666667,2.99626066668797,4.70705835942084
"130","NFWB_N006","HHBB","M. guttatus",1199,"LOW",-119.778553,37.959056,1.93333333333333,203.333333333333,0.133333333333333,0.1,NA,16,2.13356906290397,0.843623111111111,6.39480684841181,8.44495365940746
"131","OPNZ_L105","HHBB","M. guttatus",1199,"LOW",-119.778553,37.959056,1.96666666666667,160,0.103333333333333,0.1,NA,8,1.31518915168709,0.585745777777778,2.41397660266589,3.72545559482101
