"","Unique_ID","Site","Species","Elevation_m","Elevation_cat","Longitude","Latitude","ACI","LT","LPS","LMA","ImageJ_1","ImageJ_2","LBI","logLBI","logACI","logLT","logLPS","logLMA","Observed","Shannon","Simpson_1minusD","hill_1","hill_2"
"92","BHEB_N007","BHEB","M. nasutus",1209,"LOW",-119.393233,37.053544,21.1333333333333,453,0.453333333333333,0.433333333333333,314629,335095,0.061075217,-1.21413498130524,1.32496800316207,2.65609820201283,-0.343582346349445,-0.363177902412826,2,0.598269588585257,0.408163265306122,1.81896851165317,1.68965517241379
"93","BHEB_N008","BHEB","M. nasutus",1209,"LOW",-119.393233,37.053544,5.03333333333333,456.666666666667,0.226666666666667,0.266666666666667,853016,942457,0.094901942,-1.02272490041513,0.701855692573507,2.65959931243674,-0.644612342013426,-0.574031267727719,29,2.04431598810065,0.764368645087925,7.72387350921531,4.24391736988122
"94","CCRB_N004","CCRB","M. nasutus",666,"LOW",-119.99792,37.486337,4.2,403,0.22,0.3,1693867,1997636,0.15206424,-0.817972904267975,0.6232492903979,2.60530504614111,-0.657577319177794,-0.522878745280338,1,0,0,1,1
"95","CCRB_N005","CCRB","M. nasutus",666,"LOW",-119.99792,37.486337,5.96666666666667,337,0.316666666666667,0.433333333333333,1102761,1304288,0.15451112,-0.811040259405148,0.775731776260231,2.52762990087134,-0.499397649430815,-0.363177902412826,34,2.87973249815803,0.912481976222434,17.8095084660366,11.4262177873391
"96","CCRB_N008","CCRB","M. nasutus",666,"LOW",-119.99792,37.486337,4.53333333333333,332.666666666667,0.333333333333333,0.4,919632,1043869,0.119015892,-0.924395044094089,0.656417653650555,2.52200928656771,-0.477121254719662,-0.397940008672038,2,0.636514168294813,0.444444444444444,1.88988157484231,1.8
"97","CCRB_N009","CCRB","M. nasutus",666,"LOW",-119.99792,37.486337,4.6,380,0.22,0.3,1372977,1574630,0.128063736,-0.892573832665551,0.662757831681574,2.57978359661681,-0.657577319177794,-0.522878745280338,27,2.48090083279101,0.851963825428057,11.9520263470244,6.75510565503039
"98","CFZZ_G004","CFZZ","M. guttatus",1901,"HIGH",-119.802952,37.755986,2.33333333333333,254.666666666667,0.19,0.166666666666667,NA,NA,NA,NA,0.367976785294594,2.40597210385603,-0.721246399047171,-0.778151250383644,9,0.475696403791991,0.182292880186598,1.60913441468697,1.22293175119742
"99","CFZZ_G008","CFZZ","M. guttatus",1901,"HIGH",-119.802952,37.755986,2.73333333333333,256.666666666667,0.15,0.133333333333333,NA,NA,NA,NA,0.436692597664054,2.40936947045282,-0.823908740944319,-0.8750612633917,14,1.55247144626718,0.704396593697462,4.72312872878745,3.38291094987093
"100","HDRB_G003","HDRB","M. guttatus",1037,"LOW",-119.534709,37.288671,3.9,336.666666666667,0.41,0.566666666666667,467372,540306,0.134986471,-0.86970975642703,0.591064607026499,2.52720011906298,-0.387216143280264,-0.246672333341388,5,1.54542290319359,0.777777777777778,4.68995460446875,4.5
"101","HDRB_G008","HDRB","M. guttatus",1037,"LOW",-119.534709,37.288671,10.7,244,0.496666666666667,0.4,276490,336314,0.177881385,-0.749869497755171,1.02938377768521,2.38738982633873,-0.303934986307388,-0.397940008672038,22,1.59474110526339,0.650372589109891,4.92705331881211,2.86018764219351
"102","HHBB_G001","HHBB","M. guttatus",1199,"LOW",-119.778553,37.959056,2.7,323.333333333333,0.26,0.25,NA,NA,NA,NA,0.431363764158987,2.50965047954658,-0.585026652029182,-0.602059991327962,14,1.30383710355548,0.568240828212232,3.68340318568606,2.31610598070063
"103","HHBB_G004","HHBB","M. guttatus",1199,"LOW",-119.778553,37.959056,2.03333333333333,237.666666666667,0.116666666666667,0.05,NA,NA,NA,NA,0.308208580291105,2.3759682751322,-0.933053210369387,-1.30102999566398,13,1.32734652178062,0.526731864813115,3.77102377058999,2.112967101842
"104","HHBB_G005","HHBB","M. guttatus",1199,"LOW",-119.778553,37.959056,1.93333333333333,203.333333333333,0.133333333333333,0.1,NA,NA,NA,NA,0.286306738843275,2.3082085802911,-0.8750612633917,-1,7,0.726058777202893,0.305292111992236,2.06691834788502,1.4394539305833
"105","HHBB_G009","HHBB","M. guttatus",1199,"LOW",-119.778553,37.959056,1.96666666666667,160,0.103333333333333,0.1,NA,NA,NA,NA,0.293730756922482,2.20411998265593,-0.98575956088539,-1,8,1.20326433430241,0.623740577266415,3.33097260294034,2.65774074901524
"106","HHBB_L002","HHBB","M. laciniatus",1199,"LOW",-119.778553,37.959056,NA,345.666666666667,NA,NA,NA,NA,NA,NA,NA,2.53865750166938,NA,NA,13,1.96971226678488,0.810289629398941,7.16861354334914,5.27119311839254
"107","HHBB_L003","HHBB","M. laciniatus",1199,"LOW",-119.778553,37.959056,NA,396.666666666667,NA,NA,NA,NA,NA,NA,NA,2.59842570667287,NA,NA,10,1.45350056713201,0.660237960090586,4.27806398426482,2.9432363905827
"108","HHBB_L009","HHBB","M. laciniatus",1199,"LOW",-119.778553,37.959056,4.76666666666667,486.333333333333,0.353333333333333,0.7,NA,NA,NA,NA,0.678214782745399,2.68693403717379,-0.451815389454892,-0.154901959985743,13,1.29990301819865,0.55438326526246,3.66894082987392,2.24408089294263
"109","HULB_L002","HULB","M. laciniatus",2178,"HIGH",-119.14962,37.23553,5.56666666666667,412.333333333333,0.223333333333333,0.333333333333333,129891,334836,0.612075762,-0.213194818079756,0.745595216427921,2.61524844490946,-0.651046452018836,-0.477121254719662,10,0.65484758587686,0.300245965046552,1.92484912082711,1.42907357449754
"110","HUOB_G082","HUOB","M. guttatus",1851,"HIGH",-119.273507,37.150723,10.3,377.333333333333,0.576666666666667,0.866666666666667,446363,482849,0.075563996,-1.1216850836398,1.01283722470517,2.57672517213259,-0.239075151590867,-0.0621479067488445,1,0,0,1,1
"111","HUOB_N001","HUOB","M. nasutus",1851,"HIGH",-119.273507,37.150723,4.56666666666667,405,0.403333333333333,0.666666666666667,191716,240571,0.20307934,-0.692334256705407,0.659599312436744,2.60745502321467,-0.394335884403212,-0.176091259055681,9,1.32410861183786,0.639113573407202,3.75883328173185,2.77095486644151
"112","HUOB_N003","HUOB","M. nasutus",1851,"HIGH",-119.273507,37.150723,6.9,357,0.433333333333333,0.866666666666667,320334,385500,0.169042802,-0.772003317168161,0.838849090737255,2.55266821611219,-0.363177902412826,-0.0621479067488445,9,1.4401197305393,0.688965376074076,4.22120119343683,3.21507614611471
"113","HUOB_N005","HUOB","M. nasutus",1851,"HIGH",-119.273507,37.150723,5.7,453.333333333333,0.3,0.7,216492,264525,0.181582081,-0.740927011028529,0.755874855672491,2.65641765365056,-0.522878745280338,-0.154901959985743,21,1.37362375823975,0.51304851149443,3.94963732499133,2.05359265471998
"114","KNOB_L001","KNOB","M. laciniatus",2572,"HIGH",-119.440369,37.853852,8.06666666666667,546,0.313333333333333,NA,126913,230499,0.449398913,-0.347367982381226,0.906694111260769,2.73719264270474,-0.503993401119964,NA,15,1.44512183544055,0.653882274680928,4.24236898222906,2.88919037324119
"115","KNOB_L002","KNOB","M. laciniatus",2572,"HIGH",-119.440369,37.853852,5.16666666666667,422.666666666667,0.303333333333333,NA,203424,448646,0.546582383,-0.262344370245236,0.713210443450629,2.62599799882605,-0.518079862398569,NA,29,1.8404751265496,0.741554721960589,6.29953062434437,3.86929104523051
"116","KNOB_L003","KNOB","M. laciniatus",2572,"HIGH",-119.440369,37.853852,2.63333333333333,426,0.29,NA,67267,126528,0.468362734,-0.329417667532242,0.420505836570779,2.62940959910272,-0.537602002101044,NA,12,1.5103330426017,0.709135373325434,4.52823863958963,3.43802548777734
"117","KNOB_L004","KNOB","M. laciniatus",2572,"HIGH",-119.440369,37.853852,5.1,488,0.293333333333333,NA,149130,374275,0.601549663,-0.220728512170346,0.707570176097936,2.68841982200271,-0.532638582569494,NA,2,0.592953317447474,0.4032,1.80932404087986,1.67560321715818
"118","KNOB_L008","KNOB","M. laciniatus",2572,"HIGH",-119.440369,37.853852,3.7,371.666666666667,0.296666666666667,NA,88875,199693,0.554941836,-0.255752533324131,0.568201724066995,2.57015361266452,-0.52773124807475,NA,11,0.908476340861262,0.517679637152198,2.48054015491276,2.07331076402336
"119","LMZZ_G002","LMZZ","M. guttatus",2157,"HIGH",-119.772719,37.767781,2.3,345,0.316666666666667,0.55,NA,NA,NA,NA,0.361727836017593,2.53781909507327,-0.499397649430815,-0.259637310505756,9,1.17575088352587,0.517485714285714,3.24057532513214,2.07247749881573
"120","LMZZ_G004","LMZZ","M. guttatus",2157,"HIGH",-119.772719,37.767781,2.86666666666667,311.666666666667,0.323333333333333,0.2,NA,NA,NA,NA,0.457377196523905,2.49369035615286,-0.490349520453418,-0.698970004336019,7,1.25864292101591,0.571406586642044,3.52064045680663,2.33321364452424
"121","LMZZ_G006","LMZZ","M. guttatus",2157,"HIGH",-119.772719,37.767781,2.2,341.666666666667,0.31,0.3,NA,NA,NA,NA,0.342422680822206,2.53360261067211,-0.508638306165727,-0.522878745280338,11,1.55397341968622,0.719115209444487,4.73022807277114,3.56017852736801
"122","LMZZ_G008","LMZZ","M. guttatus",2157,"HIGH",-119.772719,37.767781,2.73333333333333,276.333333333333,0.303333333333333,0.35,NA,NA,NA,NA,0.436692597664054,2.44143327583061,-0.518079862398569,-0.455931955649724,15,1.55819725349484,0.670408369300056,4.7502500249594,3.03405762420705
"123","NFWB_L004","NFWB","M. laciniatus",875,"LOW",-119.521415,37.257397,2.93333333333333,294.333333333333,0.2,0.266666666666667,387677,655094,0.408211646,-0.389114609317675,0.467361417430506,2.46883944885791,-0.698970004336019,-0.574031267727719,2,0.529706199057654,0.345679012345679,1.69843323402318,1.52830188679245
"124","NFWB_N007","NFWB","M. nasutus",875,"LOW",-119.521415,37.257397,2.43333333333333,263,0.16,0.166666666666667,256713,275048,0.066661092,-1.1761275762787,0.386201605400794,2.41995574848976,-0.795880017344075,-0.778151250383644,15,2.2868602995134,0.861488258260008,9.84398195581286,7.21960454354228
"125","OPNZ_L010","OPNZ","M. laciniatus",2506,"HIGH",-119.486313176147,37.8072315532725,0.18,517.333333333333,NA,NA,NA,NA,NA,NA,-0.744727494896694,2.71377046220251,NA,NA,5,1.33938473979521,0.686283386147578,3.81669452256906,3.18759018759019
"126","OPNZ_L101","OPNZ","M. laciniatus",2506,"HIGH",-119.486313176147,37.8072315532725,4.5,350,0.143333333333333,NA,173759,239414,0.274232083,-0.56188173753054,0.653212513775344,2.54406804435028,-0.843652799140076,NA,2,0.450561208866305,0.277777777777778,1.5691925832142,1.38461538461538
"127","OPNZ_L107","OPNZ","M. laciniatus",2506,"HIGH",-119.486313176147,37.8072315532725,5.13333333333333,358.333333333333,0.18,NA,185376,301055,0.384245404,-0.415391318439476,0.710399466116801,2.55428720953196,-0.744727494896694,NA,10,1.57013447300322,0.73451930675714,4.80729460165445,3.76675225525801
"128","OSKB_L002","OSKB","M. laciniatus",2399,"HIGH",-119.594572,37.842693,NA,240,0.303333333333333,NA,182866,705110,0.740656068,-0.130383414753044,NA,2.38021124171161,-0.518079862398569,NA,8,0.780979777468903,0.488260438432906,2.18361067028232,1.95411899939436
"129","OSKB_L004","OSKB","M. laciniatus",2399,"HIGH",-119.594572,37.842693,NA,300.666666666667,0.46,NA,99659,254611,0.60858329,-0.215679976329513,NA,2.47808528282228,-0.337242168318426,NA,7,0.917917094715002,0.496099799839544,2.50406921521539,1.98451994994559
"130","OSKB_L005","OSKB","M. laciniatus",2399,"HIGH",-119.594572,37.842693,NA,266.666666666667,0.346666666666667,NA,193314,321033,0.397837605,-0.400294168239975,NA,2.42596873227228,-0.460087915420882,NA,4,1.07239374802537,0.632727203141839,2.92236654317236,2.72277176135698
"131","OSKB_L007","OSKB","M. laciniatus",2399,"HIGH",-119.594572,37.842693,NA,240,NA,NA,52920,121789,0.565477999,-0.24758428746491,NA,2.38021124171161,NA,NA,5,0.995926623087138,0.553404745096924,2.70723176283636,2.23916396115098
"132","SDSB_G004","SDSB","M. guttatus",1679,"MID",-120.094614,38.136194,4.66666666666667,371,0.323333333333333,0.433333333333333,358443,434375,0.174807482,-0.757439982904285,0.669006780958576,2.56937390961505,-0.490349520453418,-0.363177902412826,26,1.39700191721684,0.525573113075749,4.04306034852524,2.10780633973568
"133","TRTZ_L002","TRTZ","M. laciniatus",1486,"MID",-119.70531698,37.71609798,4.3,361.666666666667,0.243333333333333,0.4,176368,281320,0.373069814,-0.428209889376705,0.633468455579587,2.55830848346489,-0.613798394599206,-0.397940008672038,13,0.948232184774736,0.42147678590086,2.58114264042415,1.72853910721141
"134","TRTZ_L010","TRTZ","M. laciniatus",1486,"MID",-119.70531698,37.71609798,3.56666666666667,474.333333333333,0.22,0.5,93967,144137,0.348071626,-0.458331377962117,0.552262522965547,2.67608364536462,-0.657577319177794,-0.301029995663981,7,0.43269742071071,0.168113908970524,1.54140975146512,1.20208765452789
"135","TWGB_G004","TWGB","M. guttatus",1238,"MID",-119.951305,37.85882,2.06666666666667,217.333333333333,0.393333333333333,0.2,NA,NA,NA,NA,0.315270434778591,2.33712634101226,-0.405239247413537,-0.698970004336019,17,2.35832841181913,0.867752637522407,10.5732625315762,7.56158747717509
"136","TWGB_G007","TWGB","M. guttatus",1238,"MID",-119.951305,37.85882,2.36666666666667,188.333333333333,0.286666666666667,0.266666666666667,194576,221662,0.122195054,-0.91294637235843,0.374137093999413,2.27492719309978,-0.542622803476095,-0.574031267727719,18,1.63892291185799,0.68701386917663,5.14961992951437,3.19502975217882
"137","TWGB_G008","TWGB","M. guttatus",1238,"MID",-119.951305,37.85882,3.2,219.666666666667,0.313333333333333,0.266666666666667,276473,314532,0.121001997,-0.917207462089141,0.505149978319906,2.34176415987435,-0.503993401119964,-0.574031267727719,18,1.77254864611564,0.751656191894833,5.88583517255534,4.02667579123425
"138","WCFB_G003","WCFB","M. guttatus",1380,"MID",-119.719077,37.723593,3.93333333333333,291,0.256666666666667,0.266666666666667,NA,343000,1,0,0.594760752586463,2.46389298898591,-0.590630529547181,-0.574031267727719,7,0.315187638920842,0.140014358744855,1.37051644905918,1.162810112202
"139","WCFB_G005","WCFB","M. guttatus",1380,"MID",-119.719077,37.723593,8.63333333333333,351.333333333333,0.26,0.566666666666667,540160,684304,0.210643223,-0.676452508818402,0.936178509361589,2.54571935615687,-0.585026652029182,-0.246672333341388,18,1.73281735426832,0.761874527600986,5.65656803613466,4.19946673459761
"140","WCFB_G007","WCFB","M. guttatus",1380,"MID",-119.719077,37.723593,5.26666666666667,418.333333333333,0.31,0.733333333333333,276934,336854,0.177881219,-0.749869903041635,0.72153583223476,2.62152247109739,-0.508638306165727,-0.134698573897456,15,1.05829739624293,0.447361536820576,2.88146082439607,1.80950126823752
"141","WCFB_G010","WCFB","M. guttatus",1380,"MID",-119.719077,37.723593,6.16666666666667,520,0.26,0.633333333333333,146020,149170,0.021116847,-1.67537092670286,0.790050473683351,2.7160033436348,-0.585026652029182,-0.198367653766833,20,2.00202199849699,0.77357881165139,7.40401187443917,4.41654779437138
"142","WCFB_G011","WCFB","M. guttatus",1380,"MID",-119.719077,37.723593,3.96666666666667,314.333333333333,0.266666666666667,0.533333333333333,273271,318856,0.142964222,-0.844772634787333,0.598425706672868,2.49739043801767,-0.574031267727719,-0.273001272063738,17,1.6641833489489,0.737775198418797,5.28135846122368,3.81352181017985
"143","WCFB_L004","WCFB","M. laciniatus",1380,"MID",-119.719077,37.723593,4.26666666666667,346,0.28,0.566666666666667,511818,831267,0.38429169,-0.415339006704439,0.630088714928206,2.53907609879278,-0.552841968657781,-0.246672333341388,5,1.36092711439688,0.675871137409599,3.89980719368509,3.08519269776876
"144","WCFB_L006","WCFB","M. laciniatus",1380,"MID",-119.719077,37.723593,2.13333333333333,382.333333333333,0.253333333333333,0.666666666666667,184415,422400,0.563411458,-0.249174325089731,0.329058719264225,2.58244216318161,-0.596307662438871,-0.176091259055681,5,1.16282438367395,0.595155709342561,3.19895560684635,2.47008547008547
"145","WCFB_L010","WCFB","M. laciniatus",1380,"MID",-119.719077,37.723593,3.13333333333333,344,0.376666666666667,0.733333333333333,130891,226777,0.422820656,-0.373843804317094,0.496006598880036,2.53655844257153,-0.424042811236243,-0.134698573897456,29,2.19921780187173,0.817369401063277,9.01795691095221,5.47553370476805
"146","WCFB_L011","WCFB","M. laciniatus",1380,"MID",-119.719077,37.723593,3.03333333333333,360,0.386666666666667,0.833333333333333,134765,235466,0.427666839,-0.368894423340679,0.481920137601431,2.55630250076729,-0.412663265492744,-0.0791812460476248,2,0.265446030809381,0.138115393183337,1.3040124758253,1.16024812613078
"147","WSHB_G001","WSHB","M. guttatus",1235,"MID",-119.647878,37.543343,7.33333333333333,261.666666666667,0.51,NA,220669,244383,0.09703621,-1.01306617430379,0.865301426102544,2.41774840202559,-0.292429823902064,NA,18,2.00765974820754,0.797910329681111,7.44587172705361,4.94829843812424
"148","WSHB_G006","WSHB","M. guttatus",1235,"MID",-119.647878,37.543343,12.7,345,0.49,NA,620778,671060,0.074929216,-1.12534881149178,1.10380372095596,2.53781909507327,-0.309803919971486,NA,16,1.96742893380949,0.779640749483102,7.15226388461865,4.53804411502713
"149","WSHB_G009","WSHB","M. guttatus",1235,"MID",-119.647878,37.543343,6.53333333333333,348,0.626666666666667,NA,535535,566531,0.054711922,-1.2619180284261,0.815134816636814,2.54157924394658,-0.202963405455983,NA,20,1.95811022137907,0.768140477589731,7.08592357744713,4.3129563522111
"150","YCNB_L001","YCNB","M. laciniatus",2357,"HIGH",-119.572754,37.843904,2.46666666666667,280.666666666667,0.216666666666667,NA,76824,113595,0.323702628,-0.489853774736242,0.392110465011314,2.44819083677999,-0.664207898076807,NA,10,1.2649101790146,0.676049097580614,3.54277450632012,3.08688752688024
"151","YCNB_L002","YCNB","M. laciniatus",2357,"HIGH",-119.572754,37.843904,3,389,0.296666666666667,NA,89640,148212,0.395190673,-0.403193313862832,0.477121254719662,2.58994960132571,-0.52773124807475,NA,13,0.595017436638423,0.257352178318905,1.81306255840081,1.34653327028732
"152","YCNB_L004","YCNB","M. laciniatus",2357,"HIGH",-119.572754,37.843904,4.13333333333333,364,0.283333333333333,NA,157001,235458,0.333210169,-0.477281753144013,0.616300430442573,2.56110138364906,-0.54770232900537,NA,10,0.54318587501406,0.241723969593132,1.72148256338944,1.31878097144048
"153","YCNB_L005","YCNB","M. laciniatus",2357,"HIGH",-119.572754,37.843904,4.16666666666667,380.666666666667,0.306666666666667,NA,178324,321544,0.44541338,-0.351236741112288,0.619788758288394,2.58054484919017,-0.513333427374107,NA,16,1.7308284359378,0.749119686527475,5.64532876498097,3.98596440732491
"154","YCNB_L007","YCNB","M. laciniatus",2357,"HIGH",-119.572754,37.843904,4.76666666666667,491,0.38,NA,13114,271046,0.951617069,-0.0215377766956913,0.678214782745399,2.69108149212297,-0.42021640338319,NA,4,1.24028333702417,0.682825484764543,3.45659270671968,3.1528384279476
"155","YCNB_L008","YCNB","M. laciniatus",2357,"HIGH",-119.572754,37.843904,2.96666666666667,303.666666666667,0.4,NA,48313,68944,0.299242864,-0.523976197353882,0.47226875192525,2.48239712225334,-0.397940008672038,NA,10,0.87010569102057,0.407092893952235,2.38716314190047,1.68660484888747
"156","YCNB_L009","YCNB","M. laciniatus",2357,"HIGH",-119.572754,37.843904,4.53333333333333,544.333333333333,0.306666666666667,NA,69788,95792,0.27146317,-0.566289083757499,0.656417653650555,2.73586493001701,-0.513333427374107,NA,5,0.518863748899306,0.255908922589662,1.68011752932422,1.34392150417971
"157","YCNB_L010","YCNB","M. laciniatus",2357,"HIGH",-119.572754,37.843904,3.23333333333333,406.333333333333,0.273333333333333,NA,NA,NA,NA,NA,0.509650479546582,2.60888245089872,-0.563307402335946,NA,13,1.17193883393462,0.613880755304115,3.22824560696809,2.58987350083423
"158","AGFB_L003","AGFB","M. laciniatus",1124,"LOW",-119.570677,37.33823,2.6,299,0.273333333333333,NA,181525,292548,0.379503534,-0.420784175527255,0.414973347970818,2.47567118832443,-0.563307402335946,NA,NA,NA,NA,NA,NA
"159","AGFB_L008","AGFB","M. laciniatus",1124,"LOW",-119.570677,37.33823,1.9,277,0.23,NA,98569,166229,0.407028858,-0.390374798573642,0.278753600952829,2.44247976906445,-0.638272163982407,NA,NA,NA,NA,NA,NA
"160","AGFB_L009","AGFB","M. laciniatus",1124,"LOW",-119.570677,37.33823,2.03333333333333,269.666666666667,0.223333333333333,NA,66523,117327,0.433012009,-0.363500058911967,0.308208580291105,2.43082726689261,-0.651046452018836,NA,NA,NA,NA,NA,NA
"161","AGFB_N001","AGFB","M. nasutus",1124,"LOW",-119.570677,37.33823,4.4,310.666666666667,0.25,0.2,78800,90411,0.128424639,-0.891351646398084,0.643452676486187,2.49229465763432,-0.602059991327962,-0.698970004336019,NA,NA,NA,NA,NA
"162","AGFB_N002","AGFB","M. nasutus",1124,"LOW",-119.570677,37.33823,3.7,358.333333333333,0.23,0.1,71395,82650,0.136176649,-0.865897357033243,0.568201724066995,2.55428720953196,-0.638272163982407,-1,NA,NA,NA,NA,NA
"163","AGFB_N006","AGFB","M. nasutus",1124,"LOW",-119.570677,37.33823,5.03333333333333,317.333333333333,0.24,0.1,157525,181746,0.133268408,-0.875272790251343,0.701855692573507,2.50151569366481,-0.619788758288394,-1,NA,NA,NA,NA,NA
"164","AGFB_N010","AGFB","M. nasutus",1124,"LOW",-119.570677,37.33823,3.53333333333333,328.333333333333,0.276666666666667,0.3,102016,126053,0.190689631,-0.719672921646781,0.548184610545108,2.51631497577795,-0.558043162343589,-0.522878745280338,NA,NA,NA,NA,NA
"165","BHEB_G004","BHEB","M. guttatus",1209,"LOW",-119.393233,37.053544,2.7,415,0.166666666666667,0.133333333333333,750150,800454,0.062844336,-1.20173385807018,0.431363764158987,2.61804809671209,-0.778151250383644,-0.8750612633917,NA,NA,NA,NA,NA
"166","BHEB_G006","BHEB","M. guttatus",1209,"LOW",-119.393233,37.053544,5.06666666666667,496.666666666667,0.333333333333333,0.233333333333333,1137771,1353280,0.159249379,-0.797922252539859,0.70472233322511,2.69606501369261,-0.477121254719662,-0.632023214705406,NA,NA,NA,NA,NA
"167","BHEB_G010","BHEB","M. guttatus",1209,"LOW",-119.393233,37.053544,3.63333333333333,338.333333333333,0.36,0.3,282659,315369,0.10371977,-0.984138454955536,0.560305243220961,2.52934478752957,-0.443697499232713,-0.522878745280338,NA,NA,NA,NA,NA
"168","BHEB_N002","BHEB","M. nasutus",1209,"LOW",-119.393233,37.053544,6.86666666666667,507,0.416666666666667,0.333333333333333,631175,749919,0.158342434,-0.800402683479644,0.836745965649491,2.70500795933334,-0.380211241711606,-0.477121254719662,NA,NA,NA,NA,NA
"169","BHEB_N003","BHEB","M. nasutus",1209,"LOW",-119.393233,37.053544,3.93333333333333,475.333333333333,0.543333333333333,0.466666666666667,639298,691993,0.076149614,-1.11833229374744,0.594760752586463,2.67699827079618,-0.264933650315705,-0.330993219041424,NA,NA,NA,NA,NA
"170","BMLZ_G001","BMLZ","M. guttatus",1730,"MID",-119.314015,37.090625,4.6,355,0.55,0.333333333333333,483020,586252,0.176088099,-0.754269995045127,0.662757831681574,2.55022835305509,-0.259637310505756,-0.477121254719662,NA,NA,NA,NA,NA
"171","BMLZ_G002","BMLZ","M. guttatus",1730,"MID",-119.314015,37.090625,4.96666666666667,346.666666666667,0.48,0.766666666666667,933840,1020695,0.08509398,-1.07010116312645,0.696065013692612,2.53991208457912,-0.318758762624413,-0.11539341870207,NA,NA,NA,NA,NA
"172","BMLZ_G003","BMLZ","M. guttatus",1730,"MID",-119.314015,37.090625,5.23333333333333,330,0.586666666666667,0.633333333333333,356347,381527,0.06599795,-1.18046955411745,0.718778397689571,2.51851393987789,-0.231608586905513,-0.198367653766833,NA,NA,NA,NA,NA
"173","BMLZ_G004","BMLZ","M. guttatus",1730,"MID",-119.314015,37.090625,4.43333333333333,366.666666666667,0.39,0.633333333333333,1498054,1629691,0.080774208,-1.09272729159464,0.646730386247423,2.56427143043856,-0.408935392973501,-0.198367653766833,NA,NA,NA,NA,NA
"174","BMLZ_G005","BMLZ","M. guttatus",1730,"MID",-119.314015,37.090625,4.23333333333333,440,0.663333333333333,0.9,456220,506858,0.099905694,-1.00040975899815,0.626682466236294,2.64345267648619,-0.178268178309956,-0.0457574905606751,NA,NA,NA,NA,NA
"175","BMLZ_L001","BMLZ","M. laciniatus",1730,"MID",-119.314015,37.090625,3.1,261.333333333333,0.29,0.766666666666667,291407,399990,0.271464287,-0.566287296752882,0.491361693834273,2.41719480796478,-0.537602002101044,-0.11539341870207,NA,NA,NA,NA,NA
"176","BMLZ_L002","BMLZ","M. laciniatus",1730,"MID",-119.314015,37.090625,3.2,285,0.32,0.6,147308,167372,0.119876682,-0.92126528615543,0.505149978319906,2.45484486000851,-0.494850021680094,-0.221848749616356,NA,NA,NA,NA,NA
"177","BMLZ_L003","BMLZ","M. laciniatus",1730,"MID",-119.314015,37.090625,2.1,233.333333333333,0.313333333333333,0.4,128616,198566,0.352275818,-0.453117167972922,0.322219294733919,2.36797678529459,-0.503993401119964,-0.397940008672038,NA,NA,NA,NA,NA
"178","BMLZ_L004","BMLZ","M. laciniatus",1730,"MID",-119.314015,37.090625,4,333.333333333333,0.246666666666667,0.45,135531,147598,0.08175585,-1.08748116182584,0.602059991327962,2.52287874528034,-0.607889534988686,-0.346787486224656,NA,NA,NA,NA,NA
"179","BMLZ_L005","BMLZ","M. laciniatus",1730,"MID",-119.314015,37.090625,4.7,296.666666666667,0.256666666666667,0.7,241503,277180,0.128714193,-0.890373561862297,0.672097857935718,2.47226875192525,-0.590630529547181,-0.154901959985743,NA,NA,NA,NA,NA
"180","CCNB_B001","CCNB","M. bicolor",1997,"HIGH",-119.963252,38.183927,10.0666666666667,358,0.236666666666667,0.6,77513,86067,0.099387686,-1.00266742076904,1.00288568823749,2.55388302664387,-0.625862906000587,-0.221848749616356,NA,NA,NA,NA,NA
"181","CCNB_B002","CCNB","M. bicolor",1997,"HIGH",-119.963252,38.183927,14.4,312.666666666667,0.226666666666667,0.35,64515,67921,0.050146494,-1.29975942534905,1.15836249209525,2.4950815836594,-0.644612342013426,-0.455931955649724,NA,NA,NA,NA,NA
"182","CCNB_B003","CCNB","M. bicolor",1997,"HIGH",-119.963252,38.183927,9.13333333333333,337,0.346666666666667,NA,38839,40749,0.046872316,-1.32908358709916,0.960629308100726,2.52762990087134,-0.460087915420882,NA,NA,NA,NA,NA,NA
"183","CCNB_B004","CCNB","M. bicolor",1997,"HIGH",-119.963252,38.183927,4.45,272.666666666667,NA,NA,35882,37243,0.03654378,-1.43718653229176,0.648360010980932,2.43563204895166,NA,NA,NA,NA,NA,NA,NA
"184","CCNB_G001","CCNB","M. guttatus",1997,"HIGH",-119.963252,38.183927,4.36666666666667,237.666666666667,0.273333333333333,0.3,109885,133997,0.179944327,-0.744861840544452,0.640150040936102,2.3759682751322,-0.563307402335946,-0.522878745280338,NA,NA,NA,NA,NA
"185","CCNB_G002","CCNB","M. guttatus",1997,"HIGH",-119.963252,38.183927,NA,222,NA,NA,35412,41434,0.145339576,-0.837616111110757,NA,2.34635297445064,NA,NA,NA,NA,NA,NA,NA
"186","CCNB_G003","CCNB","M. guttatus",1997,"HIGH",-119.963252,38.183927,2.76666666666667,240,0.393333333333333,NA,64813,72923,0.111213197,-0.953843674586607,0.441956837656411,2.38021124171161,-0.405239247413537,NA,NA,NA,NA,NA,NA
"187","CCNB_G005","CCNB","M. guttatus",1997,"HIGH",-119.963252,38.183927,3.56666666666667,255.333333333333,0.303333333333333,0.5,107411,119700,0.102664996,-0.98857760543238,0.552262522965547,2.40710751491294,-0.518079862398569,-0.301029995663981,NA,NA,NA,NA,NA
